timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg
21.60000000,21600,0,0,0,0,0,0,0,35400
21.72500000,21725,0,0,0,0,0,0,0,35400
21.85000000,21850,0,0,0,0,0,0,0,35400
21.97500000,21975,0,0,0,0,0,0,0,35400
22.10000000,22100,0,0,0,0,0,0,0,35400
22.22500000,22225,0,0,0,0,0,0,0,35400
22.35000000,22350,0,0,0,0,0,0,0,35400
22.47500000,22475,0,0,0,0,0,0,0,35400
22.60000000,22600,0,0,0,0,0,0,0,35400
22.72500000,22725,0,0,0,0,0,0,0,35400
22.85000000,22850,0,0,0,0,0,0,0,35400
22.97500000,22975,0,0,0,0,0,0,0,35400
23.10000000,23100,0,0,0,0,0,0,0,35300
23.22500000,23225,0,0,0,0,0,0,0,35300
23.35000000,23350,0,0,0,0,0,0,0,35300
23.47500000,23475,0,0,0,0,0,0,0,35300
23.60000000,23600,0,0,0,0,0,0,0,35300
23.72500000,23725,0,0,0,0,0,0,0,35300
23.85000000,23850,0,0,0,0,0,0,0,35300
23.97500000,23975,0,0,0,0,0,0,0,35300
24.10000000,24100,0,0,0,0,0,0,0,35300
24.22500000,24225,0,0,0,0,0,0,0,35300
24.35000000,24350,0,0,0,0,0,0,0,35300
24.47500000,24475,0,0,0,0,0,0,0,35300
24.60000000,24600,0,0,0,0,0,0,0,35300
24.72500000,24725,0,0,0,0,0,0,0,35300
24.85000000,24850,0,0,0,0,0,0,0,35300
24.97500000,24975,0,0,0,0,0,0,0,35300
25.10000000,25100,0,0,0,0,0,0,0,35300
25.22500000,25225,0,0,0,0,0,0,0,35300
25.35000000,25350,0,0,0,0,0,0,0,35300
25.47500000,25475,0,0,0,0,0,0,0,35300
25.60000000,25600,0,0,0,0,0,0,0,35300
25.72500000,25725,0,0,0,0,0,0,0,35300
25.85000000,25850,0,0,0,0,0,0,0,35300
25.97500000,25975,0,0,0,0,0,0,0,35300
26.10000000,26100,0,0,0,0,0,0,0,35300
26.22500000,26225,0,0,0,0,0,0,0,35300
26.35000000,26350,0,0,0,0,0,0,0,35300
26.47500000,26475,0,0,0,0,0,0,0,35300
26.60000000,26600,0,0,0,0,0,0,0,35300
26.72500000,26725,0,0,0,0,0,0,0,35300
26.85000000,26850,0,0,0,0,0,0,0,35300
26.97500000,26975,0,0,0,0,0,0,0,35300
27.10000000,27100,0,0,0,0,0,0,0,35300
27.22500000,27225,0,0,0,0,0,0,0,35300
27.35000000,27350,0,0,0,0,0,0,0,35300
27.47500000,27475,0,0,0,0,0,0,0,35300
27.60000000,27600,0,0,0,0,0,0,0,35300
27.72500000,27725,0,0,0,0,0,0,0,35300
27.85000000,27850,0,0,0,0,0,0,0,35300
27.97500000,27975,0,0,0,0,0,0,0,35300
28.10000000,28100,0,0,0,0,0,0,0,35300
28.22500000,28225,0,0,0,0,0,0,0,35300
28.35000000,28350,0,0,0,0,0,0,0,35300
28.47500000,28475,0,0,0,0,0,0,0,35300
28.60000000,28600,0,0,0,0,0,0,0,35300
28.72500000,28725,0,0,0,0,0,0,0,35200
28.85000000,28850,0,0,0,0,0,0,0,35200
28.97500000,28975,0,0,0,0,0,0,0,35200
29.10000000,29100,0,0,0,0,0,0,0,35200
29.22500000,29225,0,0,0,0,0,0,0,35200
29.35000000,29350,0,0,0,0,0,0,0,35200
29.47500000,29475,0,0,0,0,0,0,0,35200
29.60000000,29600,0,0,0,0,0,0,0,35200
29.72500000,29725,0,0,0,0,0,0,0,35200
29.85000000,29850,0,0,0,0,0,0,0,35200
29.97500000,29975,0,0,0,0,0,0,0,35200
30.10000000,30100,0,0,0,0,0,0,0,35200
30.22500000,30225,0,0,0,0,0,0,0,35200
30.35000000,30350,0,0,0,0,0,0,0,35200
30.47500000,30475,0,0,0,0,0,0,0,35200
30.60000000,30600,0,0,0,0,0,0,0,35200
30.72500000,30725,0,0,0,0,0,0,0,35200
30.85000000,30850,0,0,0,0,0,0,0,35200
30.97500000,30975,0,0,0,0,0,0,0,35200
31.10000000,31100,0,0,0,0,0,0,0,35200
31.22500000,31225,0,0,0,0,0,0,0,35200
31.35000000,31350,0,0,0,0,0,0,0,35200
31.47500000,31475,0,0,0,0,0,0,0,35200
31.60000000,31600,0,0,0,0,0,0,0,35200
31.72500000,31725,0,0,0,0,0,0,0,35200
31.85000000,31850,0,0,0,0,0,0,0,35200
31.97500000,31975,0,0,0,0,0,0,0,35200
32.10000000,32100,0,0,0,0,0,0,0,35200
32.22500000,32225,0,0,0,0,0,0,0,35200
32.35000000,32350,0,0,0,0,0,0,0,35200
32.47500000,32475,0,0,0,0,0,0,0,35200
32.60000000,32600,0,0,0,0,0,0,0,35200
32.72500000,32725,0,0,0,0,0,0,0,35200
32.85000000,32850,0,0,0,0,0,0,0,35200
32.97500000,32975,0,0,0,0,0,0,0,35200
33.10000000,33100,0,0,0,0,0,0,0,35200
33.22500000,33225,0,0,0,0,0,0,0,35200
33.35000000,33350,0,0,0,0,0,0,0,35200
33.47500000,33475,0,0,0,0,0,0,0,35200
33.60000000,33600,0,0,0,0,0,0,0,35200
33.72500000,33725,0,0,0,0,0,0,0,35200
33.85000000,33850,0,0,0,0,0,0,0,35200
33.97500000,33975,0,0,0,0,0,0,0,35200
34.10000000,34100,0,0,0,0,0,0,0,35200
34.22500000,34225,0,0,0,0,0,0,0,35200
34.35000000,34350,0,0,0,0,0,0,0,35200
34.47500000,34475,0,0,0,0,0,0,0,35200
34.60000000,34600,0,0,0,0,0,0,0,35200
34.72500000,34725,0,0,0,0,0,0,0,35200
34.85000000,34850,0,0,0,0,0,0,0,35200
34.97500000,34975,0,0,0,0,0,0,0,35200
35.10000000,35100,0,0,0,0,0,0,0,35200
35.22500000,35225,0,0,0,0,0,0,0,35200
35.35000000,35350,0,0,0,0,0,0,0,35200
35.47500000,35475,0,0,0,0,0,0,0,35200
35.60000000,35600,0,0,0,0,0,0,0,35200
35.72500000,35725,0,0,0,0,0,0,0,35200
35.85000000,35850,0,0,0,0,0,0,0,35200
35.97500000,35975,0,0,0,0,0,0,0,35200
36.10000000,36100,0,0,0,0,0,0,0,35200
36.22500000,36225,0,0,0,0,0,0,0,35200
36.35000000,36350,0,0,0,0,0,0,0,35200
36.47500000,36475,0,0,0,0,0,0,0,35200
36.60000000,36600,0,0,0,0,0,0,0,35200
36.72500000,36725,0,0,0,0,0,0,0,35200
36.85000000,36850,0,0,0,0,0,0,0,35200
36.97500000,36975,0,0,0,0,0,0,0,35000
37.10000000,37100,0,0,0,0,0,0,0,35000
37.22500000,37225,0,0,0,0,0,0,0,35000
37.35000000,37350,0,0,0,0,0,0,0,35000
37.47500000,37475,0,0,0,0,0,0,0,35000
37.60000000,37600,0,0,0,0,0,0,0,35000
37.72500000,37725,0,0,0,0,0,0,0,35000
37.85000000,37850,0,0,0,0,0,0,0,35000
37.97500000,37975,0,0,0,0,0,0,0,35000
38.10000000,38100,0,0,0,0,0,0,0,35000
38.22500000,38225,0,0,0,0,0,0,0,35000
38.35000000,38350,0,0,0,0,0,0,0,35000
38.47500000,38475,0,0,0,0,0,0,0,35000
38.60000000,38600,0,0,0,0,0,0,0,35000
38.72500000,38725,0,0,0,0,0,0,0,35000
38.85000000,38850,0,0,0,0,0,0,0,35000
38.97500000,38975,0,0,0,0,0,0,0,35000
39.10000000,39100,0,0,0,0,0,0,0,35000
39.22500000,39225,0,0,0,0,0,0,0,35000
39.35000000,39350,0,0,0,0,0,0,0,35000
39.47500000,39475,0,0,0,0,0,0,0,35000
39.60000000,39600,0,0,0,0,0,0,0,35000
39.72500000,39725,0,0,0,0,0,0,0,35000
39.85000000,39850,0,0,0,0,0,0,0,35000
39.97500000,39975,0,0,0,0,0,0,0,35000
40.10000000,40100,0,0,0,0,0,0,0,35000
40.22500000,40225,0,0,0,0,0,0,0,35000
40.35000000,40350,0,0,0,0,0,0,0,35000
40.47500000,40475,0,0,0,0,0,0,0,35000
40.60000000,40600,0,0,0,0,0,0,0,35000
40.72500000,40725,0,0,0,0,0,0,0,35000
40.85000000,40850,0,0,0,0,0,0,0,35000
40.97500000,40975,0,0,0,0,0,0,0,35000
41.10000000,41100,0,0,0,0,0,0,0,34900
41.22500000,41225,0,0,0,0,0,0,0,34900
41.35000000,41350,0,0,0,0,0,0,0,34900
41.47500000,41475,0,0,0,0,0,0,0,34900
41.60000000,41600,0,0,0,0,0,0,0,34900
41.72500000,41725,0,0,0,0,0,0,0,34900
41.85000000,41850,0,0,0,0,0,0,0,34900
41.97500000,41975,0,0,0,0,0,0,0,34900
42.10000000,42100,0,0,0,0,0,0,0,34900
42.22500000,42225,0,0,0,0,0,0,0,34900
42.35000000,42350,0,0,0,0,0,0,0,34900
42.47500000,42475,0,0,0,0,0,0,0,34900
42.60000000,42600,0,0,0,0,0,0,0,34900
42.72500000,42725,0,0,0,0,0,0,0,34900
42.85000000,42850,0,0,0,0,0,0,0,34900
42.97500000,42975,0,0,0,0,0,0,0,34900
43.10000000,43100,0,0,0,0,0,0,0,34900
43.22500000,43225,0,0,0,0,0,0,0,34900
43.35000000,43350,0,0,0,0,0,0,0,34900
43.47500000,43475,0,0,0,0,0,0,0,34900
43.60000000,43600,0,0,0,0,0,0,0,34900
43.72500000,43725,0,0,0,0,0,0,0,34900
43.85000000,43850,0,0,0,0,0,0,0,34900
43.97500000,43975,0,0,0,0,0,0,0,34900
44.10000000,44100,0,0,0,0,0,0,0,34900
44.22500000,44225,0,0,0,0,0,0,0,34900
44.35000000,44350,0,0,0,0,0,0,0,34900
44.47500000,44475,0,0,0,0,0,0,0,34900
44.60000000,44600,0,0,0,0,0,0,0,34900
44.72500000,44725,0,0,0,0,0,0,0,34900
44.85000000,44850,0,0,0,0,0,0,0,34900
44.97500000,44975,0,0,0,0,0,0,0,34900
45.10000000,45100,0,0,0,0,0,0,0,34900
45.22500000,45225,0,0,0,0,0,0,0,34900
45.35000000,45350,0,0,0,0,0,0,0,34900
45.47500000,45475,0,0,0,0,0,0,0,34900
45.60000000,45600,0,0,0,0,0,0,0,34900
45.72500000,45725,0,0,0,0,0,0,0,34900
45.85000000,45850,0,0,0,0,0,0,0,34900
45.97500000,45975,0,0,0,0,0,0,0,34900
46.10000000,46100,0,0,0,0,0,0,0,34900
46.22500000,46225,0,0,0,0,0,0,0,34900
46.35000000,46350,0,0,0,0,0,0,0,34900
46.47500000,46475,0,0,0,0,0,0,0,34900
46.60000000,46600,0,0,0,0,0,0,0,34900
46.72500000,46725,0,0,0,0,0,0,0,34900
46.85000000,46850,0,0,0,0,0,0,0,34900
46.97500000,46975,0,0,0,0,0,0,0,34900
47.10000000,47100,0,0,0,0,0,0,0,34900
47.22500000,47225,0,0,0,0,0,0,0,34900
47.35000000,47350,0,0,0,0,0,0,0,34900
47.47500000,47475,0,0,0,0,0,0,0,34900
47.60000000,47600,0,0,0,0,0,0,0,34900
47.72500000,47725,0,0,0,0,0,0,0,34900
47.85000000,47850,0,0,0,0,0,0,0,34900
47.97500000,47975,0,0,0,0,0,0,0,34900
48.10000000,48100,0,0,0,0,0,0,0,34900
48.22500000,48225,0,0,0,0,0,0,0,34900
48.35000000,48350,0,0,0,0,0,0,0,34900
48.47500000,48475,0,0,0,0,0,0,0,34900
48.60000000,48600,0,0,0,0,0,0,0,34900
48.72500000,48725,0,0,0,0,0,0,0,34900
48.85000000,48850,0,0,0,0,0,0,0,34900
48.97500000,48975,0,0,0,0,0,0,0,34900
49.10000000,49100,0,0,0,0,0,0,0,34900
49.22500000,49225,0,0,0,0,0,0,0,34700
49.35000000,49350,0,0,0,0,0,0,0,34700
49.47500000,49475,0,0,0,0,0,0,0,34700
49.60000000,49600,0,0,0,0,0,0,0,34700
49.72500000,49725,0,0,0,0,0,0,0,34700
49.85000000,49850,0,0,0,0,0,0,0,34700
49.97500000,49975,0,0,0,0,0,0,0,34700
50.10000000,50100,0,0,0,0,0,0,0,34700
50.22500000,50225,0,0,0,0,0,0,0,34700
50.35000000,50350,0,0,0,0,0,0,0,34700
50.47500000,50475,0,0,0,0,0,0,0,34700
50.60000000,50600,0,0,0,0,0,0,0,34700
50.72500000,50725,0,0,0,0,0,0,0,34700
50.85000000,50850,0,0,0,0,0,0,0,34700
50.97500000,50975,0,0,0,0,0,0,0,34700
51.10000000,51100,0,0,0,0,0,0,0,34700
51.22500000,51225,0,0,0,0,0,0,0,34700
51.35000000,51350,0,0,0,0,0,0,0,34700
51.47500000,51475,0,0,0,0,0,0,0,34700
51.60000000,51600,0,0,0,0,0,0,0,34700
51.72500000,51725,0,0,0,0,0,0,0,34700
51.85000000,51850,0,0,0,0,0,0,0,34700
51.97500000,51975,0,0,0,0,0,0,0,34700
52.10000000,52100,0,0,0,0,0,0,0,34700
52.22500000,52225,0,0,0,0,0,0,0,34700
52.35000000,52350,0,0,0,0,0,0,0,34700
52.47500000,52475,0,0,0,0,0,0,0,34700
52.60000000,52600,0,0,0,0,0,0,0,34700
52.72500000,52725,0,0,0,0,0,0,0,34700
52.85000000,52850,0,0,0,0,0,0,0,34600
52.97500000,52975,0,0,0,0,0,0,0,34600
53.10000000,53100,0,0,0,0,0,0,0,34600
53.22500000,53225,0,0,0,0,0,0,0,34600
53.35000000,53350,0,0,0,0,0,0,0,34600
53.47500000,53475,0,0,0,0,0,0,0,34600
53.60000000,53600,0,0,0,0,0,0,0,34600
53.72500000,53725,0,0,0,0,0,0,0,34600
53.85000000,53850,0,0,0,0,0,0,0,34600
53.97500000,53975,0,0,0,0,0,0,0,34600
54.10000000,54100,0,0,0,0,0,0,0,34600
54.22500000,54225,0,0,0,0,0,0,0,34600
54.35000000,54350,0,0,0,0,0,0,0,34600
54.47500000,54475,0,0,0,0,0,0,0,34600
54.60000000,54600,0,0,0,0,0,0,0,34600
54.72500000,54725,0,0,0,0,0,0,0,34600
54.85000000,54850,0,0,0,0,0,0,0,34600
54.97500000,54975,0,0,0,0,0,0,0,34600
55.10000000,55100,0,0,0,0,0,0,0,34600
55.22500000,55225,0,0,0,0,0,0,0,34600
55.35000000,55350,0,0,0,0,0,0,0,34600
55.47500000,55475,0,0,0,0,0,0,0,34600
55.60000000,55600,0,0,0,0,0,0,0,34600
55.72500000,55725,0,0,0,0,0,0,0,34600
55.85000000,55850,0,0,0,0,0,0,0,34600
55.97500000,55975,0,0,0,0,0,0,0,34600
56.10000000,56100,0,0,0,0,0,0,0,34600
56.22500000,56225,0,0,0,0,0,0,0,34600
56.35000000,56350,0,0,0,0,0,0,0,34600
56.47500000,56475,0,0,0,0,0,0,0,34600
56.60000000,56600,0,0,0,0,0,0,0,34600
56.72500000,56725,0,0,0,0,0,0,0,34600
56.85000000,56850,0,0,0,0,0,0,0,34600
56.97500000,56975,0,0,0,0,0,0,0,34600
57.10000000,57100,0,0,0,0,0,0,0,34600
57.22500000,57225,0,0,0,0,0,0,0,34600
57.35000000,57350,0,0,0,0,0,0,0,34600
57.47500000,57475,0,0,0,0,0,0,0,34600
57.60000000,57600,0,0,0,0,0,0,0,34600
57.72500000,57725,0,0,0,0,0,0,0,34600
57.85000000,57850,0,0,0,0,0,0,0,34600
57.97500000,57975,0,0,0,0,0,0,0,34600
58.10000000,58100,0,0,0,0,0,0,0,34600
58.22500000,58225,0,0,0,0,0,0,0,34600
58.35000000,58350,0,0,0,0,0,0,0,34600
58.47500000,58475,0,0,0,0,0,0,0,34600
58.60000000,58600,0,0,0,0,0,0,0,34600
58.72500000,58725,0,0,0,0,0,0,0,34600
58.85000000,58850,0,0,0,0,0,0,0,34600
58.97500000,58975,0,0,0,0,0,0,0,34600
59.10000000,59100,0,0,0,0,0,0,0,34600
59.22500000,59225,0,0,0,0,0,0,0,34600
59.35000000,59350,0,0,0,0,0,0,0,34600
59.47500000,59475,0,0,0,0,0,0,0,34600
59.60000000,59600,0,0,0,0,0,0,0,34600
59.72500000,59725,0,0,0,0,0,0,0,34600
59.85000000,59850,0,0,0,0,0,0,0,34600
59.97500000,59975,0,0,0,0,0,0,0,34600
60.10000000,60100,0,0,0,0,0,0,0,34600
60.22500000,60225,0,0,0,0,0,0,0,34600
60.35000000,60350,0,0,0,0,0,0,0,34600
60.47500000,60475,369885060,-1220509133,164800,0,0,0,0,34600
60.60000000,60600,369885060,-1220509133,164800,0,0,0,0,34600
60.72500000,60725,369885060,-1220509133,164800,0,0,0,0,34600
60.85000000,60850,369885060,-1220509133,164800,0,0,0,0,34600
60.97500000,60975,369885060,-1220509133,164800,0,0,0,0,34600
61.10000000,61100,369885060,-1220509133,164800,0,0,0,0,34600
61.22500000,61225,369885060,-1220509133,164800,0,0,0,0,34600
61.35000000,61350,369885060,-1220509133,164800,0,0,0,0,34600
61.47500000,61475,369885060,-1220509133,164800,0,0,0,0,34600
61.60000000,61600,369885060,-1220509133,164800,0,0,0,0,34600
61.72500000,61725,369885060,-1220509133,164800,0,0,0,0,34600
61.85000000,61850,369885060,-1220509133,164800,0,0,0,0,34600
61.97500000,61975,369885060,-1220509133,164800,0,0,0,0,34600
62.10000000,62100,369885060,-1220509133,164800,0,0,0,0,34600
62.22500000,62225,369885060,-1220509133,164800,0,0,0,0,34600
62.35000000,62350,369885060,-1220509133,164800,0,0,0,0,34600
62.47500000,62475,369885060,-1220509133,164800,0,39,39,-39,34600
62.60000000,62600,369885060,-1220509133,164800,0,-1,-2,2,34500
62.72500000,62725,369885060,-1220509133,164800,0,-1,-3,3,34500
62.85000000,62850,369885060,-1220509133,164800,0,-1,-4,4,34500
62.97500000,62975,369885060,-1220509133,164800,0,-1,-6,5,34500
63.10000000,63100,369885060,-1220509133,164800,0,-2,-7,5,34500
63.22500000,63225,369885060,-1220509133,164800,0,-1,-7,6,34500
63.35000000,63350,369885060,-1220509133,164800,0,-2,-9,6,34500
63.47500000,63475,369885060,-1220509133,164800,0,-2,-9,5,34500
63.60000000,63600,369885060,-1220509133,164800,0,-2,29,-35,34500
63.72500000,63725,369885060,-1220509133,164800,0,-2,28,-35,34500
63.85000000,63850,369885060,-1220509133,164800,0,-2,-13,5,34500
63.97500000,63975,369885060,-1220509133,164800,0,-2,-14,5,34500
64.10000000,64100,369885060,-1220509133,164800,0,-2,-15,6,34500
64.22500000,64225,369885060,-1220509133,164800,0,-2,24,6,34500
64.35000000,64350,369885060,-1220509133,164800,0,-2,23,6,34500
